Adamson Lodge,Reviewed: 6 March 2018,Thailand,8.8,6,“Great location with reasonable price”,"['• Leisure trip', '• Solo traveller', '• 2 Beds in 16-Bed Mixed Dormitory Room', '• Stayed 2 nights', '• Submitted via mobile']","There is no free towel you should bring by yourself, also the restrooms are a bit smelly due to lots of people usage. There are 2 pubs in front of the accommodation, the sound is not noisy but if you are difficult to sleep, you should avoid this place.",The location is very good. it is so close to Rochor mrt station. It is very safe here. The staffs are nice and willing to help. They give very good siggestions. The place is still new and clean.,Stayed in March 2018,8.2,8.1,7.6,8.8,7.9,8.7,7.9,8.1
Adamson Lodge,Reviewed: 16 January 2018,Russia,9.2,9,“Very nice and clean place”,"['• Leisure trip', '• Solo traveller', '• Bed in 16-Bed Mixed Dormitory Room', '• Stayed 1 night', '• Submitted via mobile']","There is bar with music just across the street, it pretty loud, so buy earplugs.","Just across Rochor metro station. Very clean place, friendly personnel. All that you may need",Stayed in January 2018,8.2,8.1,7.6,8.8,7.9,8.7,7.9,8.1
Adamson Lodge,Reviewed: 15 January 2018,United Kingdom,6.7,4,“Not bad for a few nights stay.”,"['• Business trip', '• Solo traveller', '• Bed in 16-Bed Mixed Dormitory Room', '• Stayed 1 night', '• Submitted via mobile']","There was no communal soap or anything at all in the toilet, even for washing hands.",The property was clean enough and ideally located right across from MRT.,Stayed in January 2018,8.2,8.1,7.6,8.8,7.9,8.7,7.9,8.1
Adamson Lodge,Reviewed: 25 February 2019,Malaysia,10,1,"“Very friendly staff, good location, near public transport...”","['• Solo traveller', '• Bed in 16-Bed Mixed Dormitory Room', '• Stayed 5 nights', '• Submitted via mobile']",None.,"Very friendly staff, good location, near public transport MRT, restaurant near by and mosque near by.",Stayed in February 2019,8.2,8.1,7.6,8.8,7.9,8.7,7.9,8.1
Adamson Lodge,Reviewed: 14 March 2018,China,7.9,8,"“Very close to MRT, it's very convenient.”","['• Business trip', '• Couple', '• 2 Beds in 16-Bed Mixed Dormitory Room', '• Stayed 1 night']","Toilet is broken, no one fix it.","Very close to MRT, it's very convenient.",Stayed in March 2018,8.2,8.1,7.6,8.8,7.9,8.7,7.9,8.1
Adamson Lodge,Reviewed: 16 January 2018,Austria,7.1,3,“Nice hotel with super friendly staff”,"['• Leisure trip', '• Couple', '• 2 Beds in 16-Bed Mixed Dormitory Room', '• Stayed 2 nights', '• Submitted via mobile']",Unconfortable bed,The good food of the restaurant,Stayed in January 2018,8.2,8.1,7.6,8.8,7.9,8.7,7.9,8.1
Adamson Lodge,Reviewed: 4 December 2017,Philippines,7.5,7,“Very good”,"['• Leisure trip', '• Solo traveller', '• Bed in 16-Bed Mixed Dormitory Room', '• Stayed 4 nights', '• Submitted via mobile']",,Very good,Stayed in December 2017,8.2,8.1,7.6,8.8,7.9,8.7,7.9,8.1
Adamson Lodge,Reviewed: 23 October 2017,Indonesia,10,19,“Sweet getaway trip with friends. The adamson lodge made the trip perfect”,"['• Leisure trip', '• Group', '• Bed in 16-Bed Mixed Dormitory Room', '• Stayed 2 nights', '• Submitted via mobile']",Nothing,"The staffs is very friendly, bathroom inside, they provide mineral water in quiet affordable price",Stayed in October 2017,8.2,8.1,7.6,8.8,7.9,8.7,7.9,8.1
Adamson Lodge,Reviewed: 23 October 2017,Malaysia,7.9,3,“Recommended for short stay with friends.”,"['• Group', '• 2 Beds in 16-Bed Mixed Dormitory Room', '• Stayed 1 night', '• Submitted via mobile']",No hand Wash in the toilet.,"Clean, safe, good behaviour, very close to mrt station.",Stayed in October 2017,8.2,8.1,7.6,8.8,7.9,8.7,7.9,8.1
