Hotel 81 Rochor,Reviewed: 25 September 2019,Philippines,4.2,3,"“Overall, it was a good stay for couple who just want to stay for 1 or 2 nights.”","['• Leisure trip', '• Family with young children', '• Standard Double Room without Window', '• Stayed 1 night']",The price of the hotel is a bit pricey.,The location of the hotel is accessible to all sorts of restaurants and also near train & bus station. Near hawker houses which I love.,Stayed in August 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 24 September 2019,Singapore,7.9,2,"“Cheap, clean and friendly, good for a short stay”","['• Business trip', '• Solo traveller', '• Standard Double Room without Window', '• Stayed 3 nights', '• Submitted via mobile']",Rooms are small and windowless so don’t expect to spend a lot of time there,"Good location between Little India and Bugis so easy for food, transport and shopping. Staff were helpful, room was clean and wifi fast.",Stayed in September 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 23 September 2019,Australia,3.8,10,“Sneaky sweat box”,"['• Leisure trip', '• Couple', '• Superior Double Room', '• Stayed 5 nights', '• Submitted via mobile']",The check in staff tried to place us in a standard room when we paid for a superior. After complaining they moved us to a superior. That room then had a broken air con so it was a sweat box for days and they assured us they would have the maintenance person come in to fix. They lied. By the 4th night we had to move in the middle of the night because the room had become so hot we could not sleep. We were then moved to a smaller room that stank of cigarettes. The staff were also quite u happy about our complaints even though they had caused it themselves. Would not recommend at all.,The rooms were decently clean.,Stayed in September 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 21 September 2019,Singapore,10,7,“None so far.”,"['• Leisure trip', '• Solo traveller', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']","What i didn't like is that i got a 1st floor room,which is obviously located at an area where there is a main lobby and front desk counter,and obviously it is not really a quiet surrounding,a far cry from my previous bookings which i usually get rooms from upper levels.",None so far.,Stayed in September 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 15 September 2019,Australia,5.4,3,“Good location in Little India.”,"['• Business trip', '• Solo traveller', '• Superior Double Room', '• Stayed 2 nights']","Overall cleanliness level is low. Sheets are stained and have big holes, and are too small for the bed so you end up with half of your body directly on the plastic mattress. Aircon cannot be adjusted or even turned off unless you turn off the power in your room. Noisy fan in bathroom cannot be turned off. TV didn't work. Cannot open blinds - they are broken, but if you could the stained glass would provide an awful fluro green glow to the room. All communal areas smell like cigarette smoke.",Good location in Little India. Staff were lovely,Stayed in September 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 15 September 2019,India,9.2,2,“Centrally accessible boutique Hotel with lot of options to eat and get around Singapore quickly!”,"['• Leisure trip', '• Couple', '• Superior Double Room', '• Stayed 4 nights']",Rooms are small.,"It is centrally located with access to 3 MRT stations, which was highly convenient. Very close to Little India - so there were lot of options to eat.",Stayed in August 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 9 September 2019,India,9.2,15,"“Clean, staff  specially very helpful and courteous, location...”","['• Business trip', '• People with friends', '• Standard Triple Room', '• Stayed 3 nights', '• Submitted via mobile']",No outside view even the glass on window is dark green,"Clean, staff  specially very helpful and courteous, location everything is nearby, near to MRT",Stayed in September 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 3 September 2019,Bangladesh,7.5,2,"“As Singapore is very expensive, this is a good hotel for money. We paid 594 sing dollars for 6 night”","['• Business trip', '• Group', '• Standard Twin Room', '• Stayed 6 nights']",Staffs were very cooperating in most cases. There were many restaurants close to the hotel. Mostafa center was within 10 minutes walking distance. The bus stop was also close to the hotel.,The hotel is good for the money. But it is definitely not the best. We got a two bed small room without any window. The AC was not working properly and after complaining no one came to fix this.,Stayed in September 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 28 August 2019,Philippines,7.5,6,“The best thing about this hotel is LOCATION.”,"['• Leisure trip', '• Group', '• 2 rooms', '• Stayed 3 nights']",,"The best thing about this hotel is LOCATION.. especially if you will be going around via the MRT... the hotel is close to 2 stations (Jalan Besar and Rochor)
The room has just enough space... room is cleaned everyday and they have clean towels and beddings :-)",Stayed in August 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 28 August 2019,Singapore,10,7,"“It's better than ever,due to the front desk staffs that...”","['• Leisure trip', '• Solo traveller', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']",None whatsoever.,"It's better than ever,due to the front desk staffs that 'rewarded' me my favourite room,and once again i would like to say thanks to them. And as usual,it is super comfy,value for money and clean too.",Stayed in August 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 28 August 2019,Australia,7.5,17,“It is in a great location in Little India and walking...”,"['• Leisure trip', '• Solo traveller', '• Superior Double Room', '• Stayed 2 nights', '• Submitted via mobile']",There wasn’t a fridge in the room and a very limited selection of tv channels,"It is in a great location in Little India and walking distance to 2 different MRT stations 
It is a budget hotel so the facilities are quite basic but good value for money",Stayed in August 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 22 August 2019,Singapore,6.7,1,"“Toilet is smelly, can see dried, drops of urine on the oilet...”","['• Leisure trip', '• Couple', '• Superior Double Room', '• Stayed 1 night', '• Submitted via mobile']","Toilet is smelly, can see dried, drops of urine on the oilet bowl. No toiletries : Toothbrush, toothpaste and liquid soap container is almost empty.  The door of other occupants are too noisy - keep on banging.",,Stayed in August 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 21 August 2019,Saudi Arabia,4.2,7,“Not happy this hotel”,"['• Leisure trip', '• Family with young children', '• Superior Double Room', '• Stayed 5 nights', '• Submitted via mobile']","Front office Staff talking rudely and not considered any request and always making money in demand, while collecting time hotel rules when service time not follow the policies. Plz I don’t want recommend to stay this hotel and even beside hotels are good facilities than here and rooms are very small and inside rooms no facilities.",Not happy this hotel,Stayed in August 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 21 August 2019,India,9.2,1,“The room was big and had a balcony.”,"['• Leisure trip', '• Family with young children', '• Standard Triple Room', '• Stayed 3 nights']","Had to wait a bit longer for check-in. It'd have been great if they had prepared my room in advance.
I was not getting hot water for more than 5 min at a stretch. 
There was no refrigerator and safe locker in the Room.","The room was big and had a balcony. 
Location is good. Close to Indian restaurants and MRT.
Room was clean and so was Room Service.
The staff were courteous.",Stayed in August 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 19 August 2019,Bangladesh,7.9,6,“it was a good stay with my family.”,"['• Leisure trip', '• Family with young children', '• Standard Triple Room', '• Stayed 5 nights']",there was no safe box in the room which is very necessary. the cleanliness may be improved.,"fantastic location, cooperative staff and good environment. above all it was a good stay with my family.",Stayed in August 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 19 August 2019,Qatar,4.6,4,“Not worth the money”,"['• Leisure trip', '• People with friends', '• Standard Triple Room', '• Stayed 3 nights', '• Submitted via mobile']","First the room had windows that were locked and covered in green glass so we couldn’t get any daylight or even a view of the outside. 
Second, the bathroom didn’t have a bin, soap, hand towels, a water sprayer and most importantly the shower didn’t have a curtain so everytime we showered the bathroom was soaked with water. 
Third, the hotel is extremely overpriced for the facilities and servives they are providing (which is only a room- no swimming pool, no balcony...), it felt more like a hostel/motel than an actual hotel. 
I was lucky to spend very minimal time there","The location is perfect. A 10min walk from little India and Arab street. 
There are two close metro stations (3 min walk) 
The wifi is fast",Stayed in August 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 18 August 2019,Netherlands,10,15,“I was impressed by the kindness of the staff;”,"['• Leisure trip', '• Family with young children', '• 2 rooms', '• Stayed 2 nights']",,"I was impressed by the kindness of the staff; I had made an error in booking and noticed too late, and should really pay for the missed nights. When I rebooked for the correct dates the hotel management decided not to charge me for the incorrect booking. That was incredibly kind of them.
Also, very near a metro station!",Stayed in August 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 14 August 2019,Singapore,10,7,"“The room that i booked yesterday is my favourite room,and...”","['• Leisure trip', '• Solo traveller', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']",None so far.,"The room that i booked yesterday is my favourite room,and this is the second time i had got it.i wish i will get that room again when i make a booking back at Hotel 81 Rochor in a number of days soon.",Stayed in August 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 7 August 2019,Philippines,10,7,“VERY GOOD LOCATION AND VALUE FOR MONEY”,"['• Leisure trip', '• Family with young children', '• 2 rooms', '• Stayed 3 nights']",No side table between beds to place your phone at night. The bathroom tends to get wet when you take shower as it does not have a floor division to separate the shower and the vanity. Other than that it is all good.,Location and its accessibility to MRT and the price of the room is very budget friendly,Stayed in July 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 6 August 2019,United Arab Emirates,10,4,“The property is centrally located and walkable distance to...”,"['• Family with young children', '• Superior Double Room', '• Stayed 7 nights', '• Submitted via mobile']",Nothing,"The property is centrally located and walkable distance to MRT, Indian restaurants, walking distance to Mustafa. Staffs Farsi Jovine, Alex and Ricky Asraf was very helpful and courteous.  Rooms are clean and safe to stay",Stayed in August 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 6 August 2019,Oman,7.1,5,“Nice and comfortable stay”,"['• Leisure trip', '• Family with young children', '• Standard Triple Room', '• Stayed 5 nights']",No adjustment other than what they agreed..Like check in check out time.. may be due to frequent bookings,"The Location is very good, very near to lot of Indian restaurants, even 24 x 7 restaurants. 
Taxi, MRT, Buses are very well available..
24x7 working small shop is in ground floor and good for any small purchases
They changed my Triple room without balcony to a room with balcony, just by request..",Stayed in July 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 29 July 2019,Indonesia,8.3,20,"“This hotel is worthed   for family stay,good recommended”","['• Leisure trip', '• Family with young children', '• Standard Triple Room', '• Stayed 2 nights', '• Submitted via mobile']","Blocked water flow at the bathtub,so you have to take shower outside the bathtub","Clean,comfort,Good enough for rest.location not far from mosque,mrt near.",Stayed in July 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 21 July 2019,Latvia,5.8,8,“Location was good for me”,"['• Business trip', '• Solo traveller', '• Superior Double Room', '• Stayed 1 night', '• Submitted via mobile']","Overpriced. The fair price for such should be MAX 50 SGD in high season. Frankly - 30 would be a fair price. 
No window in room (window there is not transparent and cannot be open)",Location was good for me,Stayed in July 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 17 July 2019,India,4.2,1,"“Disappointed, felt cheated - superior room charged more without anything extra”","['• Leisure trip', '• Family with young children', '• Superior Double Room', '• Stayed 2 nights', '• Submitted via mobile']","Room size too small, staff is not accommodating, minimum facilities in room. Misguided on superior room, it is same as standard but charged higher because of a window which can’t be opened nor can the curtain be raised",Nothing in particular except location was the only good part,Stayed in July 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 17 July 2019,Italy,6.3,11,“The central location and close toho mrt stations”,"['• Leisure trip', '• Group', '• Standard Triple Room', '• Stayed 3 nights', '• Submitted via mobile']","We found ants in the room, but they changed us the room shortly. You cannot open the windows and the a/c leaks.",The central location and close toho mrt stations,Stayed in July 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 16 July 2019,Australia,10,9,“Great value accommodation”,"['• Leisure trip', '• Solo traveller', '• Standard Twin Room', '• Stayed 3 nights', '• Submitted via mobile']",All good,"I always stay here at this hotel,not far to the MRT stations,and the tikka centre food court,the hotel 81 is well priced in the budget of a single travellers  and has a mini mart on the ground floor, always neat,tidy and friendly.",Stayed in July 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 15 July 2019,India,5.0,10,“Disappointing even for budget hotel”,"['• Leisure trip', '• Family with young children', '• Superior Double Room', '• Stayed 1 night', '• Submitted via mobile']","Small rooms with no amenities. Hotel doesn't even store cutlery. Strict check-in and check-out times. Very thin walls and noisy hotel. Popular with families traveling on a budget who need a central location to stay, but we later discovered much better options in the area.",Many 24/7 options to eat nearby and a convenience store right below the hotel. The location is good but the property is very unsatisfactory.,Stayed in July 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 10 July 2019,Philippines,7.5,2,“the hotel is worth what i expected for in a good stay in singapore”,"['• Leisure trip', '• Couple', '• Standard Double Room without Window', '• Stayed 4 nights']",I experienced no hot shower for 2 days and later to find out that the button outside had to be switched on,Location is nice. Near malls and Bugis street where the fun is,Stayed in July 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 8 July 2019,Australia,4.2,18,“Nothing”,"['• Leisure trip', '• Family with young children', '• Standard Triple Room', '• Stayed 1 night', '• Submitted via mobile']","The pictures on website deceiving was nothing like the pictures and was directly over the flight path to airport.
Also had to tell staff to quieten down children in hallway so we can sleep in which they did.
Very overpriced for basic room no fridge and drain on other side of toilet water covered entire floor.
Please change pics on website as you are deceiving people.
I will never recomend this hotel to anyone.",Nothing,Stayed in July 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 1 July 2019,India,9.2,1,“It was confortable stay”,"['• Leisure trip', '• Solo traveller', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']",I didnt liked the room size,I lked the hotel staff was very helful and friendly. Specially Mr. Fazri was very helpful. Also we found many indian restaurant near by,Stayed in June 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 30 June 2019,Italy,6.3,9,"“Location was good, very close to the Metro.”","['• Leisure trip', '• Couple', '• Standard Twin Room', '• Stayed 1 night', '• Submitted via mobile']","WiFi very bad. Room small and toilet and shower too close, you weren't able to take a shower without spread water everywhere.","Location was good, very close to the Metro.",Stayed in June 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 29 June 2019,Singapore,9.6,7,"“Since i'm a regular at Hotel 81 Rochor,the service and...”","['• Leisure trip', '• Solo traveller', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']",None whatsoever.,"Since i'm a regular at Hotel 81 Rochor,the service and facilities that they provided are as tip top as usual.Cleanliness and hygiene is always up to the par. Looking forward to book again in the coming weeks.",Stayed in June 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 22 June 2019,Croatia,9.6,16,“Great location for sightseeing”,"['• Leisure trip', '• Couple', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']",The staff when we arrived. Later they were really nice.,"Great location, max 40 mins by foot to Marina Bay Sands. Also, you can store your luggage there once you check and which is quite handy. Vicinity to many MRT stations, good access to airport.",Stayed in June 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 18 June 2019,Malaysia,8.8,1,“Stay was very good. Staff was very helpful until the time we are to check out.”,"['• Leisure trip', '• Family with young children', '• Superior Double Room', '• Stayed 4 nights']",,The location is very accessible. Staff was very accommodating and helpful. We were able to leave all our luggage even though we have already checked out.,Stayed in June 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 12 June 2019,United Kingdom,7.9,11,“Ok Value for Money”,"['• Leisure trip', '• Couple', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']",Room was tight and no mini fridge. Had trouble with the key once.,Reasonable making use of space available. Not too far from train station about a 5 minute walk. Clean and comfy bed. Complimentary coffee and water.,Stayed in May 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 6 June 2019,India,10,4,“This is one of the best hotels I prefer to visit again.”,"['• Leisure trip', '• Family with young children', '• Standard Triple Room', '• Stayed 5 nights', '• Submitted via mobile']",,"Best hotel in this budget.  Near to Metro And Bus station.
Varieties of food available nearby. 
Local Market and shopping mall at walking distance.
ATM also available at walking distance.",Stayed in June 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 1 June 2019,Singapore,5.8,1,“good location but room too small”,"['• Leisure trip', '• Couple', '• Standard Double Room without Window', '• Stayed 2 nights', '• Submitted via mobile']",i hope the male chinese with a spectacle front desk will be more friendly orientated..talk in an unfriendly manner.i do hope he'll undergo some sort of retrainin' for customer service course..i don't want Hotel 81 reputation tarnish bcoz of this sort of staff,the location.below there's Cheers mart & across the road there's  2 Indian Muslim restaurants,Stayed in June 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 27 May 2019,Myanmar,5.4,2,“Location is nice and easy to go everywhere.”,"['• Leisure trip', '• Family with young children', '• Superior Double Room', '• Stayed 4 nights', '• Submitted via mobile']",Room was too small for staying . Especially bed was too small to sleep with baby . We booked 2 adults and 3 yr old children. So couldn’t slept all  night when we were at hotel.,Location is nice and easy to go everywhere. Some staff are  kindly help to customer.,Stayed in May 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 24 May 2019,New Zealand,8.8,29,“Close to metro”,"['• Leisure trip', '• Family with young children', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']","Room small but we knew this when we booked , bed short lucky I’m not over 5 foot 10",Easy walk from Rochor metro and quiet with good local restaurants close by. Clean  and we had a room upgrade when we arrived which was appreciated.,Stayed in May 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 23 May 2019,Philippines,6.7,1,“Quite good”,"['• Leisure trip', '• Solo traveller', '• Superior Double Room', '• Stayed 3 nights']","Expensive for a three nights/four days stay without breakfast. The room is small and the ceiling is quite damaged/bloated, The maintenance staff only clean my room once (first day) and I still need to call the attention of the front desk staff for me to be given coffee and tea which is suppose to be provided daily.",Very approachable front desk staff. Thank you.,Stayed in May 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 16 May 2019,Sri Lanka,7.5,11,“The palace is next to MRT and most of indain food stalls.”,"['• Leisure trip', '• Couple', '• Standard Double Room without Window', '• Stayed 3 nights', '• Submitted via mobile']",The bathroom was small and no bidder Shower and as Asians it's very uncomfortable. Singapore people are not friendly and they don't smile. It's very irritating bcz we are very kind and polite People. Price is little high.,The palace is next to MRT and most of indain food stalls. Rooms were clean and good. They provide toothbrush but not toothpaste. I asked a extra pillow they gave me free. Giving something free on Singapore is good bcz they don't .,Stayed in May 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 5 May 2019,India,4.6,1,“Dont expect much average in 2 **category”,"['• Leisure trip', '• Family with young children', '• Standard Double Room without Window', '• Stayed 7 nights', '• Submitted via mobile']","Cancellation policy
No windows
Very small rooms 
Not good for long stay","Housekeeping didnt do job properly
Bathrooms not well cleant
Reception staff ok some were helpful 
Cancellation policy very bad mandatory charging 1 full day charge if cancel even 1 night out of 7 nights and we had 2 rooms",Stayed in April 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 2 May 2019,USA,5.0,2,“Cheap.”,"['• Business trip', '• Solo traveller', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']","The room available was less than standard. It was a corner room with smaller configurations then there normal, standard room.  They relocated me to the bottom floor where all night there is drunk people making  noise. You can not turn down or off the AC. The room was freezing. I was in travel and needed sleep for the next flight.  I didn't get that.",Cheap. Location.............. .....  ..,Stayed in April 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 1 May 2019,Singapore,5.8,1,“Room quite cosy except hospitality table top a bit small.”,"['• Family with young children', '• Standard Triple Room', '• Stayed 2 nights', '• Submitted via mobile']","No shower curtain, floor wet after shower which is hazardous. Should have a small table for putting edibles, drinks.",Room quite cosy except hospitality table top a bit small.,Stayed in May 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 24 April 2019,United Kingdom,5.4,13,“Okay stay for a few nights”,"['• Leisure trip', '• Couple', '• Standard Double Room without Window', '• Stayed 4 nights', '• Submitted via mobile']","The room was very small- pictures are very misleading. The floor was dirty, covered in hair and ants. We called reception to notify them but nothing was done.",Location is great- not far from 2 stations on the downtown line. 3 stops from Chinatown and 3 stops from Bayfront.,Stayed in April 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 24 April 2019,Philippines,10,2,“Very Nice! ”,"['• Leisure trip', '• Couple', '• Standard Double Room without Window', '• Stayed 3 nights', '• Submitted via mobile']",None,"Very affordable and such a good place. Stayed here for 4 days. They always clean the room, and brought us new bottles of water to drink. Nice ambiance. Good location because it is near mrt and markets.",Stayed in April 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 16 April 2019,India,5.8,2,“They charged me more than the rate quoted by booking.com and very much disappointed... they charged”,"['• Leisure trip', '• Family with young children', '• Standard Double Room without Window', '• Stayed 5 nights', '• Submitted via mobile']","They charged me more than the rate quoted by booking.com and very much disappointed... they charged me Rs.24,508.78(SGD 490/-) wereas actual quote was 302SGD (RS15,704/-)",,Stayed in April 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 2 April 2019,Singapore,10,7,“I really loved the room that i booked yesterday.”,"['• Leisure trip', '• Solo traveller', '• Standard Double Room without Window', '• Stayed 1 night', '• Submitted via mobile']",So far none of it all.,"I really loved the room that i booked yesterday.although it was small,but it really suits me well.the room was ideal for those who are travelling alone,honestly speaking.the staffs too,are very friendly and heartwarming as i reached the front desk.i hope i will get to be booked on that room again in the future. Plus,one more thing,it is very clean and comfortable too. This is the second time i booked into this hotel and it became my prime accomodation whenever i'm travelling and shopping in Little India. Easy to say,it is my first choice hotel.",Stayed in April 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
Hotel 81 Rochor,Reviewed: 31 March 2019,Thailand,7.5,12,“Good place for rest”,"['• Leisure trip', '• Group', '• Standard Double Room without Window', '• Stayed 2 nights', '• Submitted via mobile']","Food and Restaurants around the hotel is not much, but can walk to Bugis area and find it.
Inside the room are a little bit noisy from room neighbour.","Clean room, good location from both Rochor snd Jalan Besar MRTs",Stayed in March 2019,7.1,7,6.6,8.2,6.5,7.7,6.6,7.8
